Name,URL,Duration,UpdateInterval,StartOn,EndBy,Cache
vestigo,https://cogo-dashboards.s3.amazonaws.com/images/2024+AGMLPAC+Welcome+Screen.jpg,0:00:40,1:00:00,1/1/18 0:00,12/31/30 21:30,yes
