Name,URL,Duration,UpdateInterval,StartOn,EndBy,Cache
welcome,https://cogo-dashboards.s3.amazonaws.com/images/linkventures/MIT+Harvard+Gen+AI+Market+Map+Launch+Party.png,0:00:30,1:00:00,1/1/18 0:00,10/31/30 17:00,yes

