Name,URL,Duration,UpdateInterval,StartOn,EndBy,Cache
Holiday,https://cogo-dashboards.s3.us-east-1.amazonaws.com/images/holiday.png,0:00:20,1:00:00,1/1/18 0:00,12/31/30 23:59,yes
