Name,URL,Duration,UpdateInterval,StartOn,EndBy,Cache
Exhibit01,https://cogo-dashboards.s3.us-east-1.amazonaws.com/noc5/noc5-2023.07.03-03.00.01.png,0:00:10,1:00:00,1/1/18 0:00,12/31/30 23:59,no
