Name,URL,Duration,UpdateInterval,StartOn,EndBy,Cache
Exhibit01,https://cogo-dashboards.s3.amazonaws.com/images/Welcome+to+Cogo+Labs+Updated+20240401.mp4,0:00:10,1:00:00,1/1/18 0:00,12/31/30 23:59,no
